Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	927600.0	13763.721	934100.0	45049.86	1000.0	1000.0	-14195.444	73011.33	72852.09	26197.512
2	925000.0	9186.947	945800.0	11522.152	1000.0	1000.0	-60549.754	215794.73	219512.98	151084.19
3	966000.0	23452.078	900600.0	24775.795	1000.0	1000.0	-122746.445	1361715.6	1369997.0	859529.75
4	941600.0	24237.162	953600.0	26941.418	1000.0	1000.0	-165634.8	1298955.5	1284806.2	944073.3
5	922600.0	74467.71	950800.0	20326.338	1000.0	1000.0	-183738.42	1096528.9	1083828.9	963792.3
6	951000.0	20069.877	971000.0	35224.992	1000.0	1000.0	-188897.75	1110804.5	1113202.8	1006704.44
7	925200.0	77424.55	979200.0	18290.98	1000.0	1000.0	-189756.08	985689.94	985091.25	940106.06
8	945400.0	23559.285	943200.0	23232.736	1000.0	1000.0	-188897.05	923476.2	916344.6	895919.3
9	911400.0	50182.07	912300.0	38134.105	1000.0	1000.0	-191739.39	879698.0	868593.06	845203.44
10	896400.0	33708.16	952700.0	17618.457	1000.0	1000.0	-191486.27	732757.4	725158.4	744741.5
11	962200.0	12155.657	972900.0	9082.4	1000.0	1000.0	-187524.55	590542.1	582057.5	669681.25
12	970400.0	10031.949	926700.0	56875.39	1000.0	1000.0	-180455.11	490221.97	481355.16	571039.0
13	936200.0	28547.504	941600.0	21611.107	1000.0	1000.0	-173615.0	395322.38	392211.03	495730.9
14	926800.0	37445.426	940300.0	25861.361	1000.0	1000.0	-167347.78	348927.22	343512.44	444476.62
15	895200.0	76381.67	949500.0	23959.34	1000.0	1000.0	-160544.16	312602.94	310246.6	406202.47
16	977600.0	5748.043	966100.0	21337.525	1000.0	1000.0	-152950.58	257079.34	254214.86	340570.7
17	967000.0	10198.039	950400.0	31248.04	1000.0	1000.0	-145839.72	212675.55	210579.25	292267.4
18	960800.0	14729.5625	954900.0	19826.498	1000.0	1000.0	-139328.47	191427.27	187153.34	261922.88
19	931000.0	42114.13	930900.0	17518.275	1000.0	1000.0	-133715.86	171201.56	170184.39	233622.58
