Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	911800.0	5035.871	680900.0	15016.324	1000.0	1000.0	-14937.9	75413.15	75227.52	25031.225
2	916200.0	11582.746	682200.0	11070.682	1000.0	1000.0	-69100.87	266045.38	274567.66	163446.55
3	737200.0	142869.73	953400.0	8236.504	1000.0	1000.0	-143018.25	945922.56	987374.4	569749.0
4	913800.0	66092.055	737100.0	181346.88	1000.0	1000.0	-184966.81	1531933.8	1565457.4	964080.94
5	853800.0	101771.12	916300.0	77322.766	1000.0	1000.0	-207654.31	2623759.2	2666579.2	1442330.8
6	917000.0	20890.188	945000.0	22378.56	1000.0	1000.0	-227648.17	3584812.8	3605911.2	1875791.0
7	909200.0	71390.195	937200.0	21437.352	1000.0	1000.0	-252397.88	3381887.0	3357096.2	2067206.8
8	894200.0	48807.375	914900.0	73140.21	1000.0	1000.0	-267311.66	2495971.5	2434786.0	1906290.1
9	901000.0	61162.08	714100.0	68978.91	1000.0	1000.0	-262729.4	1866680.8	1792475.1	1605287.4
10	874400.0	109432.35	901300.0	63873.39	1000.0	1000.0	-252355.61	1349214.0	1294476.5	1292403.9
11	951200.0	15892.136	828200.0	131872.52	1000.0	1000.0	-244844.6	1054921.1	1021571.9	1102958.6
12	955600.0	4498.8887	883400.0	79347.59	1000.0	1000.0	-233389.83	961540.1	936855.44	1000557.06
13	908600.0	14934.523	798200.0	118873.71	1000.0	1000.0	-216289.84	773647.8	759203.8	843291.9
14	821600.0	118515.16	680500.0	109620.48	1000.0	1000.0	-201352.34	675865.94	663931.4	722102.5
15	780200.0	160890.52	887400.0	77546.375	1000.0	1000.0	-189765.05	575023.94	567260.25	618001.1
16	856800.0	55017.812	830900.0	97295.89	1000.0	1000.0	-179960.52	487555.2	483152.06	534472.44
17	815600.0	112411.03	941800.0	68813.95	1000.0	1000.0	-170216.55	410764.12	403846.84	452044.7
18	937200.0	29019.992	800900.0	138443.1	1000.0	1000.0	-160865.05	359820.97	355782.25	398497.94
19	877600.0	66838.914	784100.0	143603.92	1000.0	1000.0	-152773.7	310293.88	307776.3	338357.0
20	934800.0	8518.216	868600.0	95997.086	1000.0	1000.0	-145015.12	277060.88	274695.2	303725.22
21	896600.0	67686.336	867500.0	121425.086	1000.0	1000.0	-137553.42	242703.69	240503.25	268059.9
22	874600.0	153228.72	895700.0	81321.65	1000.0	1000.0	-131217.17	210978.64	210094.33	235123.28
23	901000.0	95638.91	827800.0	121687.96	1000.0	1000.0	-126294.555	183609.03	183680.44	205764.33
24	780800.0	123834.4	871600.0	84001.43	1000.0	1000.0	-122135.195	161666.11	162507.02	180633.1
25	882200.0	88332.1	797800.0	89548.65	1000.0	1000.0	-118136.125	143152.9	145299.28	160674.05
26	898800.0	34312.68	874500.0	120326.44	1000.0	1000.0	-114779.41	132212.69	134078.34	151076.92
27	883200.0	84846.69	880800.0	120237.93	1000.0	1000.0	-111393.74	118727.56	118012.8	136542.9
28	876400.0	160705.45	886500.0	88796.68	1000.0	1000.0	-108537.56	109815.484	109427.65	123533.8
29	829000.0	102779.375	941300.0	25306.322	1000.0	1000.0	-106487.336	103049.7	103321.67	116415.336
