Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	882600.0	12515.59	693300.0	27803.057	1000.0	1000.0	-16756.041	118209.82	118308.97	48104.3
2	878000.0	9338.094	646200.0	110233.2	1000.0	1000.0	-87216.48	381612.8	381569.84	273594.97
3	728400.0	113256.52	856100.0	84980.53	1000.0	1000.0	-188004.1	856897.8	867340.7	745969.6
4	894200.0	32089.873	699000.0	203085.7	1000.0	1000.0	-246669.7	1031557.5	1052250.9	1031504.3
5	913400.0	35634.812	881300.0	73668.24	1000.0	1000.0	-261018.75	1160082.4	1155569.6	1187813.6
6	819400.0	161676.95	848600.0	137350.06	1000.0	1000.0	-254739.2	1590108.4	1574290.8	1400337.9
7	899600.0	14430.523	908300.0	18665.744	1000.0	1000.0	-244056.17	1325365.2	1325038.6	1202083.4
8	925400.0	21434.55	931100.0	23930.943	1000.0	1000.0	-231907.89	1132459.9	1134487.5	1109549.4
9	934000.0	18439.09	935700.0	16769.318	1000.0	1000.0	-216243.33	1031361.44	1036516.1	1051920.1
10	930400.0	38577.715	918300.0	84122.586	1000.0	1000.0	-201529.52	852201.3	854779.06	879678.7
11	912000.0	78125.54	874900.0	87591.61	1000.0	1000.0	-189711.25	744621.94	746467.94	786718.8
12	906800.0	148936.77	859000.0	141268.55	1000.0	1000.0	-178675.11	579579.06	579929.4	631841.0
13	906000.0	25147.564	913900.0	25920.84	1000.0	1000.0	-168532.81	459485.6	459534.66	529171.06
14	925200.0	38400.0	812500.0	195850.08	1000.0	1000.0	-159245.25	370979.38	373571.84	453448.1
15	857400.0	67742.45	802400.0	153788.94	1000.0	1000.0	-150299.42	315651.78	314724.97	382159.1
16	909800.0	27323.25	872700.0	109485.2	1000.0	1000.0	-141741.33	286630.1	285120.22	344119.94
17	890200.0	33919.906	911200.0	21306.338	1000.0	1000.0	-134664.36	254325.98	253067.95	308922.94
18	921400.0	32339.45	903000.0	50293.14	1000.0	1000.0	-128745.88	232418.52	234584.83	280344.0
19	931200.0	25740.24	922300.0	20479.502	1000.0	1000.0	-123607.3	198551.17	199697.47	247177.58
