Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	13913934.0	8826.314	13909717.0	18563.64	1000.0	1000.0	-364341.3	94889760.0	99099580.0	22458734.0
2	13912995.0	14546.265	13879842.0	54886.184	1000.0	1000.0	-2169175.2	661907200.0	677988860.0	166783900.0
3	13921133.0	15073.787	13928406.0	5265.362	1000.0	1000.0	-3357586.2	568775100.0	584529340.0	146599200.0
4	13927018.0	10983.978	12633813.0	3873212.8	1000.0	907.3	-2914607.0	162902510.0	168199920.0	57589196.0
5	13923246.0	11983.064	13926451.0	10129.476	1000.0	1000.0	-2548075.2	44888900.0	46761116.0	27936224.0
6	13925294.0	11825.273	13927176.0	7565.0684	1000.0	1000.0	-2271446.8	13943220.0	14323230.0	14739132.0
7	11417049.0	5033212.0	12711326.0	3660822.2	819.4	912.4	-2146065.5	111337144.0	110932680.0	29973374.0
8	13933334.0	5542.7295	13547814.0	1157572.6	1000.0	972.3	-2043734.2	81041410.0	80837460.0	24322814.0
9	13936198.0	3871.8137	12567608.0	4100899.2	1000.0	901.9	-1933574.1	47133452.0	47111936.0	17771918.0
10	11664057.0	5023211.0	12652210.0	3836609.0	838.5	908.2	-1854868.4	46382000.0	46452064.0	17458880.0
11	8883818.0	6444614.0	7507884.0	6409687.0	637.75	540.0	-1795744.4	88996776.0	88691250.0	25072918.0
12	10118153.0	6029035.5	12728942.0	3537253.0	726.2857	913.9	-1707398.0	141224260.0	141124980.0	28254446.0
13	9744818.0	5640454.0	10279802.0	5230721.5	699.7143	738.4	-1629456.6	208283180.0	208126450.0	33370602.0
14	7246192.0	6302667.0	4038461.2	3576547.2	520.1818	300.8	-1573623.9	206738020.0	206471890.0	34486904.0
15	6000946.5	5874276.5	12744059.0	3556747.0	431.9	914.9	-1570891.4	291627230.0	291542300.0	44024668.0
16	11827797.0	4691770.5	12330277.0	4054451.8	849.3333	885.2	-1555491.8	358331400.0	358203550.0	39841956.0
17	12656539.0	2835968.2	10009410.0	4911209.0	908.8333	719.1	-1536597.2	321445760.0	321269020.0	41449384.0
18	9151934.0	5841476.0	7631270.5	5885480.0	657.1429	547.7	-1515456.4	344913180.0	344677950.0	43772572.0
19	9682971.0	5155628.0	11105522.0	5271794.5	695.4286	797.1	-1497063.4	313782270.0	313682700.0	41885984.0
20	10058224.0	5942339.5	9081426.0	5996597.0	728.0	652.2	-1482254.8	318337250.0	318313800.0	41943570.0
21	13928472.0	8269.177	9479714.0	5748072.0	1000.0	680.3	-1468101.0	391841700.0	392316380.0	43932744.0
22	10030626.0	6168142.0	10729229.0	5135119.5	720.0	770.1	-1458050.5	336115740.0	336278530.0	41183864.0
23	11882832.0	4567553.5	10678387.0	5085560.0	853.3333	766.5	-1450010.0	326810080.0	326932600.0	41233384.0
24	11467899.0	4162773.5	12572260.0	4074567.5	823.3333	902.5	-1445355.1	327225860.0	327369100.0	41481136.0
25	13931837.0	5107.529	11280350.0	5306948.0	1000.0	809.6	-1440446.2	290315360.0	290356400.0	38069930.0
26	13929882.0	2455.0151	8947907.0	5140611.0	1000.0	642.5	-1432878.0	298650500.0	298719400.0	40722970.0
27	11714587.0	4484868.5	8528903.0	5752384.5	840.8333	615.6	-1427664.2	306429820.0	306301600.0	40622390.0
28	11861893.0	4632194.0	12177595.0	3912773.8	851.3333	874.0	-1423744.2	304844160.0	305015740.0	38923164.0
29	13928768.0	8745.2705	12590525.0	4024882.2	1000.0	903.7	-1419715.6	276355100.0	276393950.0	37468696.0
