Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	900400.0	29709.258	855800.0	12480.385	1000.0	1000.0	-14574.361	98148.83	97732.69	35125.035
2	901600.0	22720.914	441300.0	42012.02	1000.0	1000.0	-70810.1	370500.03	367367.72	243145.67
3	848400.0	130308.25	858700.0	45799.67	1000.0	1000.0	-175534.4	1124816.1	1122881.4	859458.44
4	782600.0	157738.52	451800.0	45923.414	1000.0	1000.0	-226454.78	1008392.8	1012373.5	972394.0
5	848800.0	175957.28	889800.0	89430.195	1000.0	1000.0	-249291.11	1025810.25	1033323.0	1078035.5
6	867400.0	129023.41	917400.0	26431.797	1000.0	1000.0	-263521.56	1420823.6	1441550.9	1415541.8
7	940800.0	15954.937	907400.0	96709.05	1000.0	1000.0	-271142.62	1272351.0	1289592.4	1339020.1
8	928200.0	20527.055	905900.0	77222.34	1000.0	1000.0	-268036.66	1028685.44	1051409.6	1203151.5
9	813400.0	158609.7	925300.0	99992.05	1000.0	1000.0	-261961.98	962659.6	981803.6	1129465.5
10	946000.0	18253.768	897100.0	42325.996	1000.0	1000.0	-255795.86	1075401.8	1099809.8	1213963.9
11	899600.0	44472.914	924600.0	21891.55	1000.0	1000.0	-248900.92	1003724.9	1033295.9	1114780.5
12	890800.0	53345.664	856200.0	116533.086	1000.0	1000.0	-235173.3	819595.4	848609.0	965492.1
13	897800.0	52859.812	950400.0	13462.54	1000.0	1000.0	-218093.47	646013.1	670885.1	792758.3
14	849400.0	138032.75	916900.0	98988.33	1000.0	1000.0	-202018.44	507790.03	530441.44	635008.2
15	910200.0	73183.06	845500.0	129000.97	1000.0	1000.0	-188065.73	397747.75	415514.25	525626.06
16	922800.0	52350.36	918300.0	76206.37	1000.0	1000.0	-176113.25	324992.9	341693.8	439488.1
17	868200.0	88164.39	931800.0	39496.33	1000.0	1000.0	-165280.36	281102.7	291419.2	383191.16
18	878800.0	102750.96	918900.0	52010.48	1000.0	1000.0	-155645.52	235493.84	244576.77	324224.16
19	864200.0	64570.582	929700.0	36100.0	1000.0	1000.0	-147082.88	199134.05	203979.83	268931.0
20	934400.0	15186.836	891100.0	126553.91	1000.0	1000.0	-139239.39	170275.89	173409.03	230599.33
21	897000.0	102884.4	805400.0	159681.05	1000.0	1000.0	-132143.1	150917.34	152777.81	206620.77
22	800400.0	116286.88	891400.0	69406.34	1000.0	1000.0	-126214.32	133104.88	133443.22	177995.5
23	826800.0	129490.39	909100.0	111657.91	1000.0	1000.0	-121202.51	124385.445	124858.65	161990.38
24	912600.0	65527.4	844400.0	146925.28	1000.0	1000.0	-117215.414	115851.01	116344.32	149968.77
25	909000.0	36861.906	774700.0	132814.19	1000.0	1000.0	-113937.164	108671.6	107802.97	138896.86
26	872600.0	92644.695	904200.0	33724.77	1000.0	1000.0	-110857.97	102302.54	102594.734	129287.64
27	887800.0	119935.65	946100.0	24945.742	1000.0	1000.0	-108027.37	99897.07	99530.89	124432.8
28	934800.0	16017.489	881400.0	115831.08	1000.0	1000.0	-105822.59	94735.016	94693.12	114749.47
29	889600.0	64951.06	905000.0	80746.52	1000.0	1000.0	-103797.65	93594.64	92666.625	112242.125
