Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	13849370.0	40105.465	13834376.0	161851.86	1000.0	1000.0	-447543.25	162031820.0	165500160.0	44445790.0
2	13897470.0	23372.879	13019107.0	2324991.2	1000.0	943.8	-3482664.2	1452597400.0	1471325200.0	519721250.0
3	13893371.0	37512.074	13901110.0	19634.557	1000.0	1000.0	-6242332.0	1997425700.0	2011887200.0	646065500.0
4	13906738.0	28197.371	13896886.0	39676.684	1000.0	1000.0	-5349225.5	462965920.0	463728130.0	197031970.0
5	4803688.5	5882099.5	6338405.5	6272044.5	345.58334	455.8	-4762772.0	1779444400.0	1774100100.0	239758690.0
6	11756369.0	4839843.0	5212238.5	5908057.0	844.5	374.2	-4461973.0	3558692400.0	3550040000.0	225687150.0
7	6862690.0	5848261.5	6876724.0	5297759.0	492.9091	494.6	-4145932.8	3345034000.0	3339756800.0	199733810.0
8	8018924.5	5958425.5	8840878.0	6233713.0	575.6667	634.8	-3746118.0	3740728600.0	3744289500.0	170142850.0
9	11697892.0	4988281.5	10044814.0	5365534.5	839.8333	722.1	-3446186.5	2861964000.0	2864300500.0	156223820.0
10	8517326.0	6261353.5	10363630.0	5488851.0	611.5714	745.0	-3116505.5	2445956400.0	2447648300.0	155217390.0
11	10982465.0	4832209.0	11864412.0	4356016.0	788.4286	851.6	-2816031.2	2078559000.0	2079199500.0	127738660.0
12	13929530.0	10661.016	10934895.0	4800798.5	1000.0	785.9	-2529654.0	1656383600.0	1656487700.0	111138776.0
13	11665360.0	5030301.5	12633588.0	3826312.5	838.3333	906.8	-2304574.8	1248061600.0	1248327700.0	95913250.0
14	9164216.0	5974174.0	11379399.0	5094910.0	658.2857	816.8	-2133813.2	991957700.0	991977000.0	86238536.0
15	10846478.0	4881743.0	10568962.0	5246382.5	778.5714	758.7	-1983270.8	868858050.0	869098000.0	73326540.0
16	12030693.0	4229152.5	10803943.0	4952942.0	864.1667	776.0	-1857499.6	756608000.0	756686000.0	70155250.0
17	11743788.0	4866202.5	11735882.0	4224774.5	843.6667	842.7	-1761538.9	661726200.0	661991100.0	59862204.0
18	11304130.0	5240759.5	8915448.0	5561797.0	811.8	640.2	-1691062.2	616547100.0	616673860.0	61935532.0
19	8238809.0	5898808.0	6348468.5	5694717.0	606.55554	456.1	-1668056.6	553543400.0	553295170.0	52758400.0
20	4337233.5	4740327.0	6597216.0	5189625.5	311.3125	473.6	-1637685.5	653992260.0	653778800.0	58529750.0
21	9408217.0	5049521.0	9993278.0	5159139.0	675.7143	717.4	-1608586.5	655020740.0	654493950.0	52468930.0
22	10172450.0	4787353.0	7407044.0	5075590.5	730.1429	531.9	-1581176.8	687638700.0	687001300.0	52506570.0
23	9743653.0	5786002.5	9521831.0	5802202.5	699.75	684.1	-1547537.2	615251500.0	614873860.0	46202028.0
24	11385919.0	4244050.0	9786597.0	5508964.5	817.8333	702.8	-1519094.8	626087360.0	625720400.0	48897896.0
25	7670552.0	5341239.5	10987066.0	4319381.5	550.875	789.0	-1498368.2	563255700.0	563192450.0	50156180.0
26	11686121.0	3805848.2	12368390.0	3110707.2	839.1667	888.5	-1478483.4	606481200.0	606271360.0	44449028.0
27	10953923.0	4980625.0	12644550.0	3796911.2	786.2857	909.0	-1459775.9	631556740.0	631248260.0	48225216.0
28	10248538.0	5805741.5	8685998.0	4922177.5	736.2857	623.6	-1444567.6	605117440.0	604819400.0	45673950.0
29	8577231.0	5927329.5	11606084.0	4704928.0	615.7143	833.3	-1434717.5	506065020.0	505899040.0	46190850.0
