Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	891000.0	13069.048	704400.0	7485.987	1000.0	1000.0	-14042.757	75237.39	74465.22	22873.654
2	889000.0	7071.068	889900.0	12218.429	1000.0	1000.0	-54188.062	146870.77	149281.14	89742.914
3	915000.0	28178.006	939900.0	8982.762	1000.0	1000.0	-101760.16	498528.66	502957.38	313865.56
4	940400.0	7144.2285	933500.0	8754.999	1000.0	1000.0	-133972.22	1211175.8	1221507.6	650117.3
5	954400.0	13410.443	943700.0	14373.935	1000.0	1000.0	-153296.19	1977183.9	1959578.6	1048748.8
6	931800.0	26753.691	918800.0	36082.684	1000.0	1000.0	-168350.97	3005569.5	2970724.2	1510978.8
7	908800.0	53964.434	938200.0	26045.344	1000.0	1000.0	-181466.58	3215244.0	3169882.0	1676191.1
8	893400.0	49200.004	888800.0	40385.145	1000.0	1000.0	-190624.03	3102303.8	3059097.5	1713223.4
9	934600.0	31670.807	939100.0	12565.428	1000.0	1000.0	-195208.3	2423967.2	2393072.8	1538010.5
10	955200.0	14076.932	766300.0	103096.125	1000.0	1000.0	-194798.75	2043713.5	2029362.8	1396962.5
11	903800.0	38932.76	930500.0	16212.649	1000.0	1000.0	-190637.31	1725355.2	1711920.1	1282053.4
12	926200.0	13044.539	925700.0	8319.255	1000.0	1000.0	-188737.66	1523485.4	1508101.0	1181405.2
13	914600.0	32277.547	919100.0	19143.93	1000.0	1000.0	-185552.77	1191648.6	1185010.9	962859.44
14	912800.0	27073.232	908800.0	33355.06	1000.0	1000.0	-180265.27	936240.75	924369.7	832919.94
15	840000.0	138163.67	833500.0	116567.79	1000.0	1000.0	-174085.4	739098.1	733550.6	676790.7
16	892400.0	87449.64	880800.0	45075.047	1000.0	1000.0	-165558.42	614479.44	608805.8	591630.25
17	871400.0	17499.715	865000.0	101288.695	1000.0	1000.0	-157663.25	499618.16	495115.3	516548.4
18	868200.0	100413.945	888600.0	79953.984	1000.0	1000.0	-149451.75	408845.53	404953.6	431497.53
19	915600.0	29110.822	762400.0	131510.61	1000.0	1000.0	-141686.45	337647.62	334930.38	369768.25
20	881000.0	62988.887	894600.0	43414.742	1000.0	1000.0	-134654.64	294444.84	293172.34	328331.25
21	832600.0	117003.586	779800.0	120780.625	1000.0	1000.0	-128632.94	258163.16	255708.42	287606.03
22	910000.0	9757.049	872300.0	107716.336	1000.0	1000.0	-122933.54	227252.56	223939.12	252676.7
23	893800.0	76064.18	929000.0	34289.94	1000.0	1000.0	-117977.24	207190.28	202824.31	229165.16
24	928200.0	23591.523	932100.0	24361.65	1000.0	1000.0	-113997.13	188542.95	186035.94	209292.8
25	935400.0	9850.889	870500.0	84656.07	1000.0	1000.0	-110920.625	172177.47	170897.03	194106.62
26	742200.0	110521.31	892500.0	37240.438	1000.0	1000.0	-108183.625	153720.67	152697.05	170155.92
27	909800.0	64054.35	915400.0	31055.434	1000.0	1000.0	-105958.31	142950.25	141405.47	159456.69
28	872000.0	142002.81	902600.0	72255.38	1000.0	1000.0	-104251.04	137567.03	136847.88	153711.64
29	933600.0	29910.533	923900.0	20992.617	1000.0	1000.0	-103090.45	132030.36	131222.34	148839.19
